"Step","fold2_CISUNet_DiceCE - val-IVC","fold2_CISUNet_DiceCE - val-IVC__MIN","fold2_CISUNet_DiceCE - val-IVC__MAX","fold2_CISUNet_DiceCE - val-l_CIV","fold2_CISUNet_DiceCE - val-l_CIV__MIN","fold2_CISUNet_DiceCE - val-l_CIV__MAX","fold2_CISUNet_DiceCE - val-l_EIV","fold2_CISUNet_DiceCE - val-l_EIV__MIN","fold2_CISUNet_DiceCE - val-l_EIV__MAX","fold2_CISUNet_DiceCE - val-l_IIV","fold2_CISUNet_DiceCE - val-l_IIV__MIN","fold2_CISUNet_DiceCE - val-l_IIV__MAX","fold2_CISUNet_DiceCE - val-r_CIV","fold2_CISUNet_DiceCE - val-r_CIV__MIN","fold2_CISUNet_DiceCE - val-r_CIV__MAX","fold2_CISUNet_DiceCE - val-r_EIV","fold2_CISUNet_DiceCE - val-r_EIV__MIN","fold2_CISUNet_DiceCE - val-r_EIV__MAX","fold2_CISUNet_DiceCE - val-r_IIV","fold2_CISUNet_DiceCE - val-r_IIV__MIN","fold2_CISUNet_DiceCE - val-r_IIV__MAX","fold5_CISUNet_DiceCE - val-IVC","fold5_CISUNet_DiceCE - val-IVC__MIN","fold5_CISUNet_DiceCE - val-IVC__MAX","fold5_CISUNet_DiceCE - val-l_CIV","fold5_CISUNet_DiceCE - val-l_CIV__MIN","fold5_CISUNet_DiceCE - val-l_CIV__MAX","fold5_CISUNet_DiceCE - val-l_EIV","fold5_CISUNet_DiceCE - val-l_EIV__MIN","fold5_CISUNet_DiceCE - val-l_EIV__MAX","fold5_CISUNet_DiceCE - val-l_IIV","fold5_CISUNet_DiceCE - val-l_IIV__MIN","fold5_CISUNet_DiceCE - val-l_IIV__MAX","fold5_CISUNet_DiceCE - val-r_CIV","fold5_CISUNet_DiceCE - val-r_CIV__MIN","fold5_CISUNet_DiceCE - val-r_CIV__MAX","fold5_CISUNet_DiceCE - val-r_EIV","fold5_CISUNet_DiceCE - val-r_EIV__MIN","fold5_CISUNet_DiceCE - val-r_EIV__MAX","fold5_CISUNet_DiceCE - val-r_IIV","fold5_CISUNet_DiceCE - val-r_IIV__MIN","fold5_CISUNet_DiceCE - val-r_IIV__MAX","fold3_CISUNet_DiceCE - val-IVC","fold3_CISUNet_DiceCE - val-IVC__MIN","fold3_CISUNet_DiceCE - val-IVC__MAX","fold3_CISUNet_DiceCE - val-l_CIV","fold3_CISUNet_DiceCE - val-l_CIV__MIN","fold3_CISUNet_DiceCE - val-l_CIV__MAX","fold3_CISUNet_DiceCE - val-l_EIV","fold3_CISUNet_DiceCE - val-l_EIV__MIN","fold3_CISUNet_DiceCE - val-l_EIV__MAX","fold3_CISUNet_DiceCE - val-l_IIV","fold3_CISUNet_DiceCE - val-l_IIV__MIN","fold3_CISUNet_DiceCE - val-l_IIV__MAX","fold3_CISUNet_DiceCE - val-r_CIV","fold3_CISUNet_DiceCE - val-r_CIV__MIN","fold3_CISUNet_DiceCE - val-r_CIV__MAX","fold3_CISUNet_DiceCE - val-r_EIV","fold3_CISUNet_DiceCE - val-r_EIV__MIN","fold3_CISUNet_DiceCE - val-r_EIV__MAX","fold3_CISUNet_DiceCE - val-r_IIV","fold3_CISUNet_DiceCE - val-r_IIV__MIN","fold3_CISUNet_DiceCE - val-r_IIV__MAX","fold4_CISUNet_DiceCE - val-IVC","fold4_CISUNet_DiceCE - val-IVC__MIN","fold4_CISUNet_DiceCE - val-IVC__MAX","fold4_CISUNet_DiceCE - val-l_CIV","fold4_CISUNet_DiceCE - val-l_CIV__MIN","fold4_CISUNet_DiceCE - val-l_CIV__MAX","fold4_CISUNet_DiceCE - val-l_EIV","fold4_CISUNet_DiceCE - val-l_EIV__MIN","fold4_CISUNet_DiceCE - val-l_EIV__MAX","fold4_CISUNet_DiceCE - val-l_IIV","fold4_CISUNet_DiceCE - val-l_IIV__MIN","fold4_CISUNet_DiceCE - val-l_IIV__MAX","fold4_CISUNet_DiceCE - val-r_CIV","fold4_CISUNet_DiceCE - val-r_CIV__MIN","fold4_CISUNet_DiceCE - val-r_CIV__MAX","fold4_CISUNet_DiceCE - val-r_EIV","fold4_CISUNet_DiceCE - val-r_EIV__MIN","fold4_CISUNet_DiceCE - val-r_EIV__MAX","fold4_CISUNet_DiceCE - val-r_IIV","fold4_CISUNet_DiceCE - val-r_IIV__MIN","fold4_CISUNet_DiceCE - val-r_IIV__MAX","fold1_CISUNet_DiceCE - val-IVC","fold1_CISUNet_DiceCE - val-IVC__MIN","fold1_CISUNet_DiceCE - val-IVC__MAX","fold1_CISUNet_DiceCE - val-l_CIV","fold1_CISUNet_DiceCE - val-l_CIV__MIN","fold1_CISUNet_DiceCE - val-l_CIV__MAX","fold1_CISUNet_DiceCE - val-l_EIV","fold1_CISUNet_DiceCE - val-l_EIV__MIN","fold1_CISUNet_DiceCE - val-l_EIV__MAX","fold1_CISUNet_DiceCE - val-l_IIV","fold1_CISUNet_DiceCE - val-l_IIV__MIN","fold1_CISUNet_DiceCE - val-l_IIV__MAX","fold1_CISUNet_DiceCE - val-r_CIV","fold1_CISUNet_DiceCE - val-r_CIV__MIN","fold1_CISUNet_DiceCE - val-r_CIV__MAX","fold1_CISUNet_DiceCE - val-r_EIV","fold1_CISUNet_DiceCE - val-r_EIV__MIN","fold1_CISUNet_DiceCE - val-r_EIV__MAX","fold1_CISUNet_DiceCE - val-r_IIV","fold1_CISUNet_DiceCE - val-r_IIV__MIN","fold1_CISUNet_DiceCE - val-r_IIV__MAX"
"11","0.39458850026130676","0.39458850026130676","0.39458850026130676","0.41320472955703735","0.41320472955703735","0.41320472955703735","0.40803682804107666","0.40803682804107666","0.40803682804107666","0.35263773798942566","0.35263773798942566","0.35263773798942566","0.5531094074249268","0.5531094074249268","0.5531094074249268","0.3286781311035156","0.3286781311035156","0.3286781311035156","0.3190813660621643","0.3190813660621643","0.3190813660621643","0.7571896314620972","0.7571896314620972","0.7571896314620972","0.6810004115104675","0.6810004115104675","0.6810004115104675","0.6872485876083374","0.6872485876083374","0.6872485876083374","0.4269067645072937","0.4269067645072937","0.4269067645072937","0.6103872060775757","0.6103872060775757","0.6103872060775757","0.4544602036476135","0.4544602036476135","0.4544602036476135","0.2503272294998169","0.2503272294998169","0.2503272294998169","0.6201015114784241","0.6201015114784241","0.6201015114784241","0.642006516456604","0.642006516456604","0.642006516456604","0.549299418926239","0.549299418926239","0.549299418926239","0.2863762676715851","0.2863762676715851","0.2863762676715851","0.6269367337226868","0.6269367337226868","0.6269367337226868","0.4391627311706543","0.4391627311706543","0.4391627311706543","0.32079964876174927","0.32079964876174927","0.32079964876174927","0.7647138237953186","0.7647138237953186","0.7647138237953186","0.5891251564025879","0.5891251564025879","0.5891251564025879","0.6717450618743896","0.6717450618743896","0.6717450618743896","0.38781702518463135","0.38781702518463135","0.38781702518463135","0.651486873626709","0.651486873626709","0.651486873626709","0.6126831769943237","0.6126831769943237","0.6126831769943237","0.4100170433521271","0.4100170433521271","0.4100170433521271","0.8313421010971069","0.8313421010971069","0.8313421010971069","0.6678704023361206","0.6678704023361206","0.6678704023361206","0.6584230065345764","0.6584230065345764","0.6584230065345764","0.43473243713378906","0.43473243713378906","0.43473243713378906","0.6929871439933777","0.6929871439933777","0.6929871439933777","0.589673638343811","0.589673638343811","0.589673638343811","0.4503669738769531","0.4503669738769531","0.4503669738769531"
"12","0.7056347131729126","0.7056347131729126","0.7056347131729126","0.5697430968284607","0.5697430968284607","0.5697430968284607","0.4870723485946655","0.4870723485946655","0.4870723485946655","0.4283044636249542","0.4283044636249542","0.4283044636249542","0.5546111464500427","0.5546111464500427","0.5546111464500427","0.5737285017967224","0.5737285017967224","0.5737285017967224","0.3324708640575409","0.3324708640575409","0.3324708640575409","0.7255640029907227","0.7255640029907227","0.7255640029907227","0.6573382019996643","0.6573382019996643","0.6573382019996643","0.6628448367118835","0.6628448367118835","0.6628448367118835","0.42772817611694336","0.42772817611694336","0.42772817611694336","0.38622933626174927","0.38622933626174927","0.38622933626174927","0.35423335433006287","0.35423335433006287","0.35423335433006287","0.12420953810214996","0.12420953810214996","0.12420953810214996","0.7768566608428955","0.7768566608428955","0.7768566608428955","0.6768066883087158","0.6768066883087158","0.6768066883087158","0.6198943257331848","0.6198943257331848","0.6198943257331848","0.4853854775428772","0.4853854775428772","0.4853854775428772","0.6870413422584534","0.6870413422584534","0.6870413422584534","0.6555949449539185","0.6555949449539185","0.6555949449539185","0.4087434709072113","0.4087434709072113","0.4087434709072113","0.6743043065071106","0.6743043065071106","0.6743043065071106","0.6529139876365662","0.6529139876365662","0.6529139876365662","0.6795076727867126","0.6795076727867126","0.6795076727867126","0.47580283880233765","0.47580283880233765","0.47580283880233765","0.7163176536560059","0.7163176536560059","0.7163176536560059","0.6039532423019409","0.6039532423019409","0.6039532423019409","0.3983032703399658","0.3983032703399658","0.3983032703399658","0.6542444825172424","0.6542444825172424","0.6542444825172424","0.5643096566200256","0.5643096566200256","0.5643096566200256","0.614946186542511","0.614946186542511","0.614946186542511","0.3658468723297119","0.3658468723297119","0.3658468723297119","0.6465534567832947","0.6465534567832947","0.6465534567832947","0.5556324124336243","0.5556324124336243","0.5556324124336243","0.40017589926719666","0.40017589926719666","0.40017589926719666"
"13","0.6792617440223694","0.6792617440223694","0.6792617440223694","0.6485466361045837","0.6485466361045837","0.6485466361045837","0.606768012046814","0.606768012046814","0.606768012046814","0.45262792706489563","0.45262792706489563","0.45262792706489563","0.5833426713943481","0.5833426713943481","0.5833426713943481","0.5276775360107422","0.5276775360107422","0.5276775360107422","0.29717254638671875","0.29717254638671875","0.29717254638671875","0.8158721923828125","0.8158721923828125","0.8158721923828125","0.7216338515281677","0.7216338515281677","0.7216338515281677","0.7259493470191956","0.7259493470191956","0.7259493470191956","0.4739357531070709","0.4739357531070709","0.4739357531070709","0.7200275659561157","0.7200275659561157","0.7200275659561157","0.6606319546699524","0.6606319546699524","0.6606319546699524","0.45218855142593384","0.45218855142593384","0.45218855142593384","0.7575185298919678","0.7575185298919678","0.7575185298919678","0.6897780299186707","0.6897780299186707","0.6897780299186707","0.6989575624465942","0.6989575624465942","0.6989575624465942","0.46188411116600037","0.46188411116600037","0.46188411116600037","0.6820539832115173","0.6820539832115173","0.6820539832115173","0.6569507122039795","0.6569507122039795","0.6569507122039795","0.4242505729198456","0.4242505729198456","0.4242505729198456","0.7907505631446838","0.7907505631446838","0.7907505631446838","0.6189127564430237","0.6189127564430237","0.6189127564430237","0.6795419454574585","0.6795419454574585","0.6795419454574585","0.5038914680480957","0.5038914680480957","0.5038914680480957","0.7149150371551514","0.7149150371551514","0.7149150371551514","0.6522518992424011","0.6522518992424011","0.6522518992424011","0.39310386776924133","0.39310386776924133","0.39310386776924133","0.7113181352615356","0.7113181352615356","0.7113181352615356","0.6963435411453247","0.6963435411453247","0.6963435411453247","0.6335651874542236","0.6335651874542236","0.6335651874542236","0.4485127031803131","0.4485127031803131","0.4485127031803131","0.6877155900001526","0.6877155900001526","0.6877155900001526","0.5727419257164001","0.5727419257164001","0.5727419257164001","0.4625355303287506","0.4625355303287506","0.4625355303287506"
"14","0.40915340185165405","0.40915340185165405","0.40915340185165405","0.5848513245582581","0.5848513245582581","0.5848513245582581","0.643735408782959","0.643735408782959","0.643735408782959","0.3796454668045044","0.3796454668045044","0.3796454668045044","0.5825789570808411","0.5825789570808411","0.5825789570808411","0.49006175994873047","0.49006175994873047","0.49006175994873047","0.37598103284835815","0.37598103284835815","0.37598103284835815","0.8286417126655579","0.8286417126655579","0.8286417126655579","0.7077600955963135","0.7077600955963135","0.7077600955963135","0.7201013565063477","0.7201013565063477","0.7201013565063477","0.45984092354774475","0.45984092354774475","0.45984092354774475","0.6558251976966858","0.6558251976966858","0.6558251976966858","0.5035527348518372","0.5035527348518372","0.5035527348518372","0.41432103514671326","0.41432103514671326","0.41432103514671326","0.7398221492767334","0.7398221492767334","0.7398221492767334","0.6742322444915771","0.6742322444915771","0.6742322444915771","0.6969935894012451","0.6969935894012451","0.6969935894012451","0.4530709385871887","0.4530709385871887","0.4530709385871887","0.6820390820503235","0.6820390820503235","0.6820390820503235","0.6797573566436768","0.6797573566436768","0.6797573566436768","0.4104504883289337","0.4104504883289337","0.4104504883289337","0.8034735918045044","0.8034735918045044","0.8034735918045044","0.679144561290741","0.679144561290741","0.679144561290741","0.728954017162323","0.728954017162323","0.728954017162323","0.504265308380127","0.504265308380127","0.504265308380127","0.7078782320022583","0.7078782320022583","0.7078782320022583","0.6566905975341797","0.6566905975341797","0.6566905975341797","0.46562570333480835","0.46562570333480835","0.46562570333480835","0.6386351585388184","0.6386351585388184","0.6386351585388184","0.5845665335655212","0.5845665335655212","0.5845665335655212","0.6117411851882935","0.6117411851882935","0.6117411851882935","0.42328086495399475","0.42328086495399475","0.42328086495399475","0.6596895456314087","0.6596895456314087","0.6596895456314087","0.6380937695503235","0.6380937695503235","0.6380937695503235","0.4005563259124756","0.4005563259124756","0.4005563259124756"
"15","0.8150191307067871","0.8150191307067871","0.8150191307067871","0.6557741165161133","0.6557741165161133","0.6557741165161133","0.7546702027320862","0.7546702027320862","0.7546702027320862","0.4820598363876343","0.4820598363876343","0.4820598363876343","0.6428756713867188","0.6428756713867188","0.6428756713867188","0.686526894569397","0.686526894569397","0.686526894569397","0.44831299781799316","0.44831299781799316","0.44831299781799316","0.8300869464874268","0.8300869464874268","0.8300869464874268","0.7091602087020874","0.7091602087020874","0.7091602087020874","0.7530942559242249","0.7530942559242249","0.7530942559242249","0.489097535610199","0.489097535610199","0.489097535610199","0.49628961086273193","0.49628961086273193","0.49628961086273193","0.7212938070297241","0.7212938070297241","0.7212938070297241","0.28357043862342834","0.28357043862342834","0.28357043862342834","0.8031066656112671","0.8031066656112671","0.8031066656112671","0.6886038780212402","0.6886038780212402","0.6886038780212402","0.6297484636306763","0.6297484636306763","0.6297484636306763","0.48863720893859863","0.48863720893859863","0.48863720893859863","0.6714894771575928","0.6714894771575928","0.6714894771575928","0.6107597351074219","0.6107597351074219","0.6107597351074219","0.4569445848464966","0.4569445848464966","0.4569445848464966","0.8025881052017212","0.8025881052017212","0.8025881052017212","0.7160197496414185","0.7160197496414185","0.7160197496414185","0.695558488368988","0.695558488368988","0.695558488368988","0.495047390460968","0.495047390460968","0.495047390460968","0.7157719135284424","0.7157719135284424","0.7157719135284424","0.6722492575645447","0.6722492575645447","0.6722492575645447","0.49060511589050293","0.49060511589050293","0.49060511589050293","0.6242489218711853","0.6242489218711853","0.6242489218711853","0.45811229944229126","0.45811229944229126","0.45811229944229126","0.49811267852783203","0.49811267852783203","0.49811267852783203","0.3076179027557373","0.3076179027557373","0.3076179027557373","0.6645399332046509","0.6645399332046509","0.6645399332046509","0.5675299167633057","0.5675299167633057","0.5675299167633057","0.3849797546863556","0.3849797546863556","0.3849797546863556"
"16","0.39060357213020325","0.39060357213020325","0.39060357213020325","0.5603309273719788","0.5603309273719788","0.5603309273719788","0.6863319873809814","0.6863319873809814","0.6863319873809814","0.37174203991889954","0.37174203991889954","0.37174203991889954","0.567040205001831","0.567040205001831","0.567040205001831","0.6575688123703003","0.6575688123703003","0.6575688123703003","0.20218525826931","0.20218525826931","0.20218525826931","0.8293241262435913","0.8293241262435913","0.8293241262435913","0.7095913887023926","0.7095913887023926","0.7095913887023926","0.7686892151832581","0.7686892151832581","0.7686892151832581","0.4948573708534241","0.4948573708534241","0.4948573708534241","0.6813510656356812","0.6813510656356812","0.6813510656356812","0.4467165768146515","0.4467165768146515","0.4467165768146515","0.48675212264060974","0.48675212264060974","0.48675212264060974","0.7771227955818176","0.7771227955818176","0.7771227955818176","0.6833767294883728","0.6833767294883728","0.6833767294883728","0.7090654969215393","0.7090654969215393","0.7090654969215393","0.5416011214256287","0.5416011214256287","0.5416011214256287","0.710708737373352","0.710708737373352","0.710708737373352","0.6746441721916199","0.6746441721916199","0.6746441721916199","0.45438671112060547","0.45438671112060547","0.45438671112060547","0.7048517465591431","0.7048517465591431","0.7048517465591431","0.7118871808052063","0.7118871808052063","0.7118871808052063","0.742751955986023","0.742751955986023","0.742751955986023","0.4918774664402008","0.4918774664402008","0.4918774664402008","0.7102260589599609","0.7102260589599609","0.7102260589599609","0.6955096125602722","0.6955096125602722","0.6955096125602722","0.45143061876296997","0.45143061876296997","0.45143061876296997","0.8207763433456421","0.8207763433456421","0.8207763433456421","0.7129771113395691","0.7129771113395691","0.7129771113395691","0.6770420670509338","0.6770420670509338","0.6770420670509338","0.3968842923641205","0.3968842923641205","0.3968842923641205","0.7070862054824829","0.7070862054824829","0.7070862054824829","0.6158612966537476","0.6158612966537476","0.6158612966537476","0.23566581308841705","0.23566581308841705","0.23566581308841705"
"17","0.8220168948173523","0.8220168948173523","0.8220168948173523","0.6919794082641602","0.6919794082641602","0.6919794082641602","0.7545134425163269","0.7545134425163269","0.7545134425163269","0.4960118532180786","0.4960118532180786","0.4960118532180786","0.6495363712310791","0.6495363712310791","0.6495363712310791","0.6588308215141296","0.6588308215141296","0.6588308215141296","0.47972559928894043","0.47972559928894043","0.47972559928894043","0.8193731307983398","0.8193731307983398","0.8193731307983398","0.7233074307441711","0.7233074307441711","0.7233074307441711","0.6956969499588013","0.6956969499588013","0.6956969499588013","0.49086901545524597","0.49086901545524597","0.49086901545524597","0.6782021522521973","0.6782021522521973","0.6782021522521973","0.7248414158821106","0.7248414158821106","0.7248414158821106","0.4510744512081146","0.4510744512081146","0.4510744512081146","0.7714633345603943","0.7714633345603943","0.7714633345603943","0.6849884390830994","0.6849884390830994","0.6849884390830994","0.7218929529190063","0.7218929529190063","0.7218929529190063","0.5318301916122437","0.5318301916122437","0.5318301916122437","0.6984272003173828","0.6984272003173828","0.6984272003173828","0.7035081386566162","0.7035081386566162","0.7035081386566162","0.4379819929599762","0.4379819929599762","0.4379819929599762","0.6040448546409607","0.6040448546409607","0.6040448546409607","0.6934621930122375","0.6934621930122375","0.6934621930122375","0.7170145511627197","0.7170145511627197","0.7170145511627197","0.503853976726532","0.503853976726532","0.503853976726532","0.7136991024017334","0.7136991024017334","0.7136991024017334","0.6878082752227783","0.6878082752227783","0.6878082752227783","0.45872417092323303","0.45872417092323303","0.45872417092323303","0.8454132676124573","0.8454132676124573","0.8454132676124573","0.7124147415161133","0.7124147415161133","0.7124147415161133","0.726314902305603","0.726314902305603","0.726314902305603","0.4918248951435089","0.4918248951435089","0.4918248951435089","0.7247756123542786","0.7247756123542786","0.7247756123542786","0.7105684876441956","0.7105684876441956","0.7105684876441956","0.41632702946662903","0.41632702946662903","0.41632702946662903"
"18","0.7759192585945129","0.7759192585945129","0.7759192585945129","0.6092237234115601","0.6092237234115601","0.6092237234115601","0.7257112860679626","0.7257112860679626","0.7257112860679626","0.4990316927433014","0.4990316927433014","0.4990316927433014","0.6326031684875488","0.6326031684875488","0.6326031684875488","0.6882094144821167","0.6882094144821167","0.6882094144821167","0.44937416911125183","0.44937416911125183","0.44937416911125183","0.8320407271385193","0.8320407271385193","0.8320407271385193","0.7350059151649475","0.7350059151649475","0.7350059151649475","0.7320192456245422","0.7320192456245422","0.7320192456245422","0.5271395444869995","0.5271395444869995","0.5271395444869995","0.6489227414131165","0.6489227414131165","0.6489227414131165","0.5510029792785645","0.5510029792785645","0.5510029792785645","0.477036714553833","0.477036714553833","0.477036714553833","0.7954736948013306","0.7954736948013306","0.7954736948013306","0.7140908241271973","0.7140908241271973","0.7140908241271973","0.6818531155586243","0.6818531155586243","0.6818531155586243","0.5297689437866211","0.5297689437866211","0.5297689437866211","0.6870748996734619","0.6870748996734619","0.6870748996734619","0.6812885999679565","0.6812885999679565","0.6812885999679565","0.49310505390167236","0.49310505390167236","0.49310505390167236","0.8078565001487732","0.8078565001487732","0.8078565001487732","0.7431969046592712","0.7431969046592712","0.7431969046592712","0.7630945444107056","0.7630945444107056","0.7630945444107056","0.4988846480846405","0.4988846480846405","0.4988846480846405","0.7284976840019226","0.7284976840019226","0.7284976840019226","0.725612998008728","0.725612998008728","0.725612998008728","0.45198097825050354","0.45198097825050354","0.45198097825050354","0.8176405429840088","0.8176405429840088","0.8176405429840088","0.7076016664505005","0.7076016664505005","0.7076016664505005","0.712703287601471","0.712703287601471","0.712703287601471","0.43973684310913086","0.43973684310913086","0.43973684310913086","0.7153779864311218","0.7153779864311218","0.7153779864311218","0.6601763963699341","0.6601763963699341","0.6601763963699341","0.4640640914440155","0.4640640914440155","0.4640640914440155"
"19","0.8036437034606934","0.8036437034606934","0.8036437034606934","0.6545838117599487","0.6545838117599487","0.6545838117599487","0.7101925611495972","0.7101925611495972","0.7101925611495972","0.4671156704425812","0.4671156704425812","0.4671156704425812","0.6375634074211121","0.6375634074211121","0.6375634074211121","0.6485109329223633","0.6485109329223633","0.6485109329223633","0.3971576690673828","0.3971576690673828","0.3971576690673828","0.745529055595398","0.745529055595398","0.745529055595398","0.7208685278892517","0.7208685278892517","0.7208685278892517","0.7462782263755798","0.7462782263755798","0.7462782263755798","0.49893635511398315","0.49893635511398315","0.49893635511398315","0.38627201318740845","0.38627201318740845","0.38627201318740845","0.2726348638534546","0.2726348638534546","0.2726348638534546","0.42652708292007446","0.42652708292007446","0.42652708292007446","0.8053665161132812","0.8053665161132812","0.8053665161132812","0.7113593220710754","0.7113593220710754","0.7113593220710754","0.7417231798171997","0.7417231798171997","0.7417231798171997","0.5310618877410889","0.5310618877410889","0.5310618877410889","0.7097136974334717","0.7097136974334717","0.7097136974334717","0.7066451907157898","0.7066451907157898","0.7066451907157898","0.45931321382522583","0.45931321382522583","0.45931321382522583","0.8408592343330383","0.8408592343330383","0.8408592343330383","0.7595293521881104","0.7595293521881104","0.7595293521881104","0.7419149279594421","0.7419149279594421","0.7419149279594421","0.5313981771469116","0.5313981771469116","0.5313981771469116","0.7495691180229187","0.7495691180229187","0.7495691180229187","0.6897751092910767","0.6897751092910767","0.6897751092910767","0.49813443422317505","0.49813443422317505","0.49813443422317505","0.8372942209243774","0.8372942209243774","0.8372942209243774","0.726924479007721","0.726924479007721","0.726924479007721","0.7296323776245117","0.7296323776245117","0.7296323776245117","0.49828600883483887","0.49828600883483887","0.49828600883483887","0.723392128944397","0.723392128944397","0.723392128944397","0.6891719698905945","0.6891719698905945","0.6891719698905945","0.45419198274612427","0.45419198274612427","0.45419198274612427"
"20","0.8218414783477783","0.8218414783477783","0.8218414783477783","0.6836333274841309","0.6836333274841309","0.6836333274841309","0.7383065223693848","0.7383065223693848","0.7383065223693848","0.4801461398601532","0.4801461398601532","0.4801461398601532","0.6319738626480103","0.6319738626480103","0.6319738626480103","0.6020696759223938","0.6020696759223938","0.6020696759223938","0.4900475740432739","0.4900475740432739","0.4900475740432739","0.8276008367538452","0.8276008367538452","0.8276008367538452","0.7140142321586609","0.7140142321586609","0.7140142321586609","0.7630113959312439","0.7630113959312439","0.7630113959312439","0.5234162211418152","0.5234162211418152","0.5234162211418152","0.7308238744735718","0.7308238744735718","0.7308238744735718","0.773866593837738","0.773866593837738","0.773866593837738","0.4675552546977997","0.4675552546977997","0.4675552546977997","0.8175493478775024","0.8175493478775024","0.8175493478775024","0.7192811965942383","0.7192811965942383","0.7192811965942383","0.7726174592971802","0.7726174592971802","0.7726174592971802","0.5346788763999939","0.5346788763999939","0.5346788763999939","0.7297229766845703","0.7297229766845703","0.7297229766845703","0.7515723705291748","0.7515723705291748","0.7515723705291748","0.5136848092079163","0.5136848092079163","0.5136848092079163","0.8359540700912476","0.8359540700912476","0.8359540700912476","0.7345728278160095","0.7345728278160095","0.7345728278160095","0.7759944796562195","0.7759944796562195","0.7759944796562195","0.5441175103187561","0.5441175103187561","0.5441175103187561","0.7510988116264343","0.7510988116264343","0.7510988116264343","0.725609540939331","0.725609540939331","0.725609540939331","0.4998566210269928","0.4998566210269928","0.4998566210269928","0.7587482333183289","0.7587482333183289","0.7587482333183289","0.5896888971328735","0.5896888971328735","0.5896888971328735","0.7367024421691895","0.7367024421691895","0.7367024421691895","0.48591896891593933","0.48591896891593933","0.48591896891593933","0.6648480296134949","0.6648480296134949","0.6648480296134949","0.6978814601898193","0.6978814601898193","0.6978814601898193","0.473355233669281","0.473355233669281","0.473355233669281"
"21","0.7317796945571899","0.7317796945571899","0.7317796945571899","0.5936916470527649","0.5936916470527649","0.5936916470527649","0.6941664814949036","0.6941664814949036","0.6941664814949036","0.4364869296550751","0.4364869296550751","0.4364869296550751","0.6328012943267822","0.6328012943267822","0.6328012943267822","0.7038241624832153","0.7038241624832153","0.7038241624832153","0.4670082926750183","0.4670082926750183","0.4670082926750183","0.8549764752388","0.8549764752388","0.8549764752388","0.7363046407699585","0.7363046407699585","0.7363046407699585","0.7681711912155151","0.7681711912155151","0.7681711912155151","0.49344974756240845","0.49344974756240845","0.49344974756240845","0.7608346343040466","0.7608346343040466","0.7608346343040466","0.7957932353019714","0.7957932353019714","0.7957932353019714","0.5057610273361206","0.5057610273361206","0.5057610273361206","0.7863719463348389","0.7863719463348389","0.7863719463348389","0.7178130149841309","0.7178130149841309","0.7178130149841309","0.7806331515312195","0.7806331515312195","0.7806331515312195","0.5340110063552856","0.5340110063552856","0.5340110063552856","0.7345103025436401","0.7345103025436401","0.7345103025436401","0.7091683149337769","0.7091683149337769","0.7091683149337769","0.5042272806167603","0.5042272806167603","0.5042272806167603","0.8137323260307312","0.8137323260307312","0.8137323260307312","0.7498842477798462","0.7498842477798462","0.7498842477798462","0.7648768424987793","0.7648768424987793","0.7648768424987793","0.5346502065658569","0.5346502065658569","0.5346502065658569","0.7015342712402344","0.7015342712402344","0.7015342712402344","0.7173111438751221","0.7173111438751221","0.7173111438751221","0.4459119737148285","0.4459119737148285","0.4459119737148285","0.8701257705688477","0.8701257705688477","0.8701257705688477","0.7256153225898743","0.7256153225898743","0.7256153225898743","0.7440609335899353","0.7440609335899353","0.7440609335899353","0.4844934940338135","0.4844934940338135","0.4844934940338135","0.7392705082893372","0.7392705082893372","0.7392705082893372","0.7414049506187439","0.7414049506187439","0.7414049506187439","0.5179749727249146","0.5179749727249146","0.5179749727249146"
